date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:13:23	128892/128892	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/andricgrad-3.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/andricgrad-3.jpg	(from https://hoteltara.rs/turisticke-atrakcije/visegrad-i-andricgrad/)
21:13:23	38400/38400	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/andricgrad-3-400x300.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/andricgrad-3-400x300.jpg	(from https://hoteltara.rs/turisticke-atrakcije/visegrad-i-andricgrad/)
21:13:24	185432/185432	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/andricgrad-4.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/andricgrad-4.jpg	(from https://hoteltara.rs/turisticke-atrakcije/visegrad-i-andricgrad/)
21:13:24	45949/45949	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/andricgrad-4-400x300.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/andricgrad-4-400x300.jpg	(from https://hoteltara.rs/turisticke-atrakcije/visegrad-i-andricgrad/)
21:13:24	145224/145224	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/andricgrad-5.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/andricgrad-5.jpg	(from https://hoteltara.rs/turisticke-atrakcije/visegrad-i-andricgrad/)
21:13:24	38857/38857	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/andricgrad-5-400x300.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/andricgrad-5-400x300.jpg	(from https://hoteltara.rs/turisticke-atrakcije/visegrad-i-andricgrad/)
21:13:25	243000/243000	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/andricgrad-6.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/andricgrad-6.jpg	(from https://hoteltara.rs/turisticke-atrakcije/visegrad-i-andricgrad/)
21:13:25	59195/59195	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/andricgrad-6-400x300.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/andricgrad-6-400x300.jpg	(from https://hoteltara.rs/turisticke-atrakcije/visegrad-i-andricgrad/)
21:13:26	311859/311859	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-14.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-14.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:26	15571/15571	---MCZ	200	added ('OK')	application/json	date:Sat,%2019%20Aug%202023%2019:13:26%20GMT	https://hoteltara.rs/wp-json/wp/v2/pages/1927	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-json/wp/v2/pages/1927.json	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:26	3632/3632	---M-Z	200	added ('OK')	application/json	date:Sat,%2019%20Aug%202023%2019:13:26%20GMT	https://hoteltara.rs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhoteltara.rs%2Fturisticke-atrakcije%2Fmokra-gora-i-drvengrad%2F	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-json/oembed/1.0/embed9d71.json	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2019:13:26%20GMT	https://hoteltara.rs/?p=1927	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/index8e9f.html	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:27	3777/3777	---M-Z	200	added ('OK')	text/xml	date:Sat,%2019%20Aug%202023%2019:13:27%20GMT	https://hoteltara.rs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhoteltara.rs%2Fturisticke-atrakcije%2Fmokra-gora-i-drvengrad%2F&format=xml	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-json/oembed/1.0/embed0a59	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:27	39713/39713	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-1-400x300.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-1-400x300.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:27	387217/387217	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-1.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-1.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:27	37178/37178	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-2-400x300.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-2-400x300.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:28	528819/528819	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-2.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-2.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:28	371777/371777	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-3.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-3.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:28	40132/40132	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-3-400x300.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-3-400x300.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:28	345375/345375	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-4.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-4.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:29	32694/32694	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-4-400x300.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-4-400x300.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:29	295397/295397	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-5.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-5.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:29	36171/36171	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-5-400x300.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-5-400x300.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:29	43056/43056	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-6-400x300.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-6-400x300.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:29	411861/411861	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-6.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-6.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:30	268618/268618	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-7.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-7.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:30	36421/36421	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-7-400x300.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-7-400x300.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:30	371965/371965	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-8.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-8.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:30	30292/30292	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-8-400x300.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-8-400x300.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:31	334335/334335	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-9.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-9.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:31	38196/38196	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-9-400x300.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-9-400x300.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:31	400170/400170	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-10.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-10.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:31	30658/30658	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-10-400x300.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-10-400x300.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:32	345891/345891	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-11.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-11.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:32	40068/40068	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-11-400x300.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-11-400x300.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:32	321712/321712	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-12.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-12.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:33	34642/34642	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-12-400x300.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-12-400x300.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:33	301743/301743	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-13.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-13.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:33	32436/32436	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-13-400x300.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-13-400x300.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:33	38137/38137	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-14-400x300.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-14-400x300.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:33	330290/330290	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-15.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-15.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:34	37560/37560	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-15-400x300.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-15-400x300.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:34	254832/254832	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-16.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-16.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:34	32101/32101	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-16-400x300.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Mokra-Gora-i-Mecavnik-16-400x300.jpg	(from https://hoteltara.rs/turisticke-atrakcije/mokra-gora-i-drvengrad/)
21:13:35	8147/8147	---M--	200	added ('OK')	image/png	date:Sun,%2031%20Jan%202021%2016:53:47%20GMT	https://hoteltara.rs/wp-content/themes/hotello/public/vendors/owl.video.play.png	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/themes/hotello/public/vendors/owl.video.play.png	(from https://hoteltara.rs/wp-content/themes/hotello/public/vendors/owl.carousel.css?ver=024acc6dcf535e3de1106b99c0208dfd)
21:13:38	547/547	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Nov%202021%2012:31:37%20GMT	https://hoteltara.rs/wp-content/plugins/wp-hotelier/assets/css/frontend/photoswipe/default-skin/default-skin.png	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/plugins/wp-hotelier/assets/css/frontend/photoswipe/default-skin/default-skin.png	(from https://hoteltara.rs/wp-content/plugins/wp-hotelier/assets/css/frontend/photoswipe/photoswipe.css?ver=4.1.1)
21:13:38	1554/1554	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Nov%202021%2012:31:37%20GMT	https://hoteltara.rs/wp-content/plugins/wp-hotelier/assets/css/frontend/photoswipe/default-skin/default-skin.svg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/plugins/wp-hotelier/assets/css/frontend/photoswipe/default-skin/default-skin.svg	(from https://hoteltara.rs/wp-content/plugins/wp-hotelier/assets/css/frontend/photoswipe/default-skin/default-skin.css?ver=4.1.1)
21:13:38	866/866	---M--	200	added ('OK')	image/gif	date:Tue,%2023%20Nov%202021%2012:31:37%20GMT	https://hoteltara.rs/wp-content/plugins/wp-hotelier/assets/css/frontend/photoswipe/default-skin/preloader.gif	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/plugins/wp-hotelier/assets/css/frontend/photoswipe/default-skin/preloader.gif	(from https://hoteltara.rs/wp-content/plugins/wp-hotelier/assets/css/frontend/photoswipe/default-skin/default-skin.css?ver=4.1.1)
21:13:39	80868/80868	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:13:39%20GMT	https://hoteltara.rs/sobe/?room_cat=25,23	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/sobe/indexe092.html	(from https://hoteltara.rs/sobe/?room_cat=25)
21:13:40	79129/79129	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:13:39%20GMT	https://hoteltara.rs/sobe/?room_cat=25,22	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/sobe/index37ba.html	(from https://hoteltara.rs/sobe/?room_cat=25)
21:13:40	61911/61911	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:13:39%20GMT	https://hoteltara.rs/sobe/?guests=4&room_cat=25	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/sobe/indexea9d.html	(from https://hoteltara.rs/sobe/?room_cat=25)
21:13:40	75450/75450	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:13:39%20GMT	https://hoteltara.rs/sobe/?guests=3&room_cat=25	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/sobe/index8d13.html	(from https://hoteltara.rs/sobe/?room_cat=25)
21:13:40	61911/61911	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:13:40%20GMT	https://hoteltara.rs/sobe/?guests=5&room_cat=25	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/sobe/indexbca7.html	(from https://hoteltara.rs/sobe/?room_cat=25)
21:13:41	73760/73760	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:13:40%20GMT	https://hoteltara.rs/sobe/?children=1&room_cat=25	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/sobe/index7567.html	(from https://hoteltara.rs/sobe/?room_cat=25)
21:13:41	75476/75476	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:13:39%20GMT	https://hoteltara.rs/sobe/?guests=2&room_cat=25	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/sobe/index51b5.html	(from https://hoteltara.rs/sobe/?room_cat=25)
21:13:41	61945/61945	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:13:41%20GMT	https://hoteltara.rs/sobe/?children=2&room_cat=25	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/sobe/indexd139.html	(from https://hoteltara.rs/sobe/?room_cat=25)
21:13:41	80713/80713	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:13:41%20GMT	https://hoteltara.rs/sobe/?room_cat=23,25	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/sobe/indexf134.html	(from https://hoteltara.rs/sobe/?room_cat=23)
21:13:42	79260/79260	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:13:41%20GMT	https://hoteltara.rs/sobe/?room_cat=23,24	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/sobe/indexb7cf.html	(from https://hoteltara.rs/sobe/?room_cat=23)
21:13:42	71281/71281	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:13:41%20GMT	https://hoteltara.rs/sobe/?room_cat=23,22	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/sobe/indexbcaa.html	(from https://hoteltara.rs/sobe/?room_cat=23)
21:13:42	67876/67876	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:13:42%20GMT	https://hoteltara.rs/sobe/?guests=2&room_cat=23	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/sobe/index489b.html	(from https://hoteltara.rs/sobe/?room_cat=23)
21:13:42	61911/61911	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:13:42%20GMT	https://hoteltara.rs/sobe/?guests=3&room_cat=23	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/sobe/index4962.html	(from https://hoteltara.rs/sobe/?room_cat=23)
21:13:42	61911/61911	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:13:42%20GMT	https://hoteltara.rs/sobe/?guests=4&room_cat=23	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/sobe/index5fc5.html	(from https://hoteltara.rs/sobe/?room_cat=23)
21:13:43	2854/2854	---M-Z	200	added ('OK')	application/json	date:Sat,%2019%20Aug%202023%2019:13:43%20GMT	https://hoteltara.rs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhoteltara.rs%2Fsmestaj%2Fsoba-comfort-3%2F	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-json/oembed/1.0/embedff92.json	(from https://hoteltara.rs/smestaj/soba-comfort-3/)
21:13:43	2968/2968	---M-Z	200	added ('OK')	text/xml	date:Sat,%2019%20Aug%202023%2019:13:43%20GMT	https://hoteltara.rs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhoteltara.rs%2Fsmestaj%2Fsoba-comfort-3%2F&format=xml	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-json/oembed/1.0/embed6a82	(from https://hoteltara.rs/smestaj/soba-comfort-3/)
21:13:43	61911/61911	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:13:43%20GMT	https://hoteltara.rs/sobe/?guests=5&room_cat=23	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/sobe/index740a.html	(from https://hoteltara.rs/sobe/?room_cat=23)
21:13:43	64491/64491	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:13:43%20GMT	https://hoteltara.rs/sobe/?children=1&room_cat=23	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/sobe/indexc856.html	(from https://hoteltara.rs/sobe/?room_cat=23)
21:13:43	246079/246079	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Dec%202021%2019:03:46%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Soba-COMFORT-3-Hotel-Tara-1-1.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Soba-COMFORT-3-Hotel-Tara-1-1.jpg	(from https://hoteltara.rs/smestaj/soba-comfort-3/)
